59.0,-137.5,1.0
59.0,-132.5,1.0
59.0,-127.5,2.0
59.0,-62.5,4.0
59.0,162.5,10.0
60.0,-157.5,1.0
60.0,-152.5,1.0
60.0,-147.5,1.0
60.0,-142.5,1.0
60.0,-137.5,1.0
60.0,-132.5,1.0
60.0,-62.5,4.0
60.0,-47.5,5.0
60.0,-42.5,5.0
60.0,7.5,8.0
60.0,162.5,10.0
60.0,167.5,10.0
60.0,172.5,10.0
61.0,-152.5,1.0
61.0,-147.5,1.0
61.0,-142.5,1.0
61.0,-137.5,1.0
61.0,-132.5,2.0
61.0,-127.5,2.0
61.0,-47.5,5.0
61.0,-42.5,5.0
61.0,7.5,8.0
61.0,167.5,10.0
61.0,172.5,10.0
62.0,-152.5,1.0
62.0,-147.5,1.0
62.0,-142.5,1.0
62.0,-127.5,2.0
62.0,-67.5,4.0
62.0,-47.5,5.0
62.0,-42.5,5.0
62.0,7.5,8.0
62.0,142.5,10.0
62.0,162.5,10.0
62.0,172.5,10.0
63.0,-152.5,1.0
63.0,-147.5,1.0
63.0,-142.5,1.0
63.0,-132.5,2.0
63.0,-127.5,2.0
63.0,-67.5,4.0
63.0,-62.5,4.0
63.0,-52.5,5.0
63.0,-47.5,5.0
63.0,-42.5,5.0
63.0,7.5,8.0
63.0,12.5,8.0
63.0,142.5,10.0
63.0,177.5,10.0
64.0,-147.5,1.0
64.0,-142.5,1.0
64.0,-132.5,2.0
64.0,-127.5,2.0
64.0,-67.5,4.0
64.0,-62.5,4.0
64.0,-52.5,5.0
64.0,-47.5,5.0
64.0,-42.5,5.0
64.0,-22.5,6.0
64.0,-17.5,6.0
64.0,57.5,10.0
65.0,-172.5,10.0
65.0,-132.5,2.0
65.0,-67.5,4.0
65.0,-62.5,4.0
65.0,-52.5,5.0
65.0,-47.5,5
65.0,-42.5,5.0
65.0,-37.5,5.0
65.0,-22.5,6.0
65.0,-17.5,6.0
65.0,-12.5,6.0
65.0,12.5,8.0
65.0,57.5,10.0
65.0,62.5,10.0
65.0,142.5,10.0
65.0,147.5,10.0
66.0,-177.5,10.0
66.0,-67.5,4.0
66.0,-62.5,4.0
66.0,-52.5,5.0
66.0,-47.5,5.0
66.0,-42.5,5
66.0,-37.5,5.0
66.0,-32.5,5.0
66.0,-22.5,6.0
66.0,-17.5,6.0
66.0,-12.5,6.0
66.0,12.5,8.0
66.0,17.5,8.0
66.0,62.5,10.0
66.0,137.5,10.0
66.0,142.5,10.0
66.0,147.5,10.0
66.0,177.5,10.0
67.0,-177.5,10.0
67.0,-157.5,1.0
67.0,-152.5,1.0
67.0,-67.5,4.0
67.0,-62.5,4.0
67.0,-52.5,5.0
67.0,-47.5,5
67.0,-42.5,5
67.0,-37.5,5.0
67.0,-32.5,5.0
67.0,12.5,8.0
67.0,17.5,8.0
67.0,62.5,10.0
67.0,67.5,10.0
67.0,127.5,10.0
67.0,137.5,10.0
67.0,142.5,10.0
68.0,-157.5,1.0
68.0,-152.5,1.0
68.0,-147.5,1.0
68.0,-67.5,4.0
68.0,-62.5,4.0
68.0,-52.5,5
68.0,-47.5,5
68.0,-42.5,5
68.0,-32.5,5.0
68.0,-27.5,5.0
68.0,12.5,8.0
68.0,17.5,8.0
68.0,32.5,8.0
68.0,67.5,10.0
68.0,127.5,10.0
68.0,137.5,10.0
69.0,-147.5,1.0
69.0,-142.5,1.0
69.0,-72.5,4.0
69.0,-67.5,4.0
69.0,-52.5,5.0
69.0,-47.5,5
69.0,-37.5,5
69.0,-32.5,5.0
69.0,-27.5,5.0
69.0,-22.5,5.0
69.0,17.5,8.0
69.0,22.5,8.0
69.0,87.5,10.0
69.0,92.5,10.0
69.0,127.5,10.0
70.0,-72.5,4.0
70.0,-67.5,4.0
70.0,-52.5,5.0
70.0,-37.5,5
70.0,-32.5,5.0
70.0,-27.5,5.0
70.0,-22.5,5.0
70.0,17.5,8.0
70.0,22.5,8.0
70.0,87.5,10.0
70.0,92.5,10.0
71.0,-177.5,10.0
71.0,-77.5,4.0
71.0,-72.5,4.0
71.0,-67.5,4.0
71.0,-57.5,5.0
71.0,-52.5,5.0
71.0,-47.5,5
71.0,-42.5,5
71.0,-27.5,5.0
71.0,-22.5,5.0
71.0,-7.5,7.0
71.0,177.5,10.0
72.0,-82.5,4.0
72.0,-77.5,4.0
72.0,-72.5,4.0
72.0,-57.5,5.0
72.0,-52.5,5.0
72.0,-37.5,5
72.0,-32.5,5
72.0,-27.5,5.0
72.0,-22.5,5.0
73.0,-87.5,4.0
73.0,-82.5,4.0
73.0,-77.5,4.0
73.0,-57.5,5.0
73.0,-52.5,5.0
73.0,-47.5,5
73.0,-32.5,5
73.0,-27.5,5.0
73.0,-22.5,5.0
73.0,52.5,9.0
73.0,57.5,9.0
74.0,-87.5,4.0
74.0,-82.5,4.0
74.0,-77.5,4.0
74.0,-57.5,5.0
74.0,-52.5,5
74.0,-32.5,5
74.0,-27.5,5.0
74.0,-22.5,5.0
74.0,-17.5,5.0
74.0,52.5,9.0
74.0,57.5,9.0
75.0,-112.5,2.0
75.0,-87.5,3.0
75.0,-82.5,3.0
75.0,-77.5,3.0
75.0,-57.5,5.0
75.0,-52.5,5
75.0,-47.5,5
75.0,-42.5,5
75.0,-37.5,5
75.0,-27.5,5.0
75.0,-22.5,5.0
75.0,-17.5,5.0
75.0,57.5,9.0
75.0,62.5,9.0
75.0,107.5,10.0
76.0,-117.5,2.0
76.0,-112.5,2.0
76.0,-92.5,3.0
76.0,-87.5,3.0
76.0,-82.5,3.0
76.0,-77.5,3.0
76.0,-72.5,5.0
76.0,-67.5,5.0
76.0,-62.5,5.0
76.0,-57.5,5.0
76.0,-52.5,5
76.0,-47.5,5
76.0,-32.5,5
76.0,-27.5,5.0
76.0,-22.5,5.0
76.0,-17.5,5.0
76.0,57.5,9.0
76.0,62.5,9.0
76.0,67.5,9.0
76.0,107.5,10.0
76.0,112.5,10.0
77.0,-97.5,3.0
77.0,-92.5,3.0
77.0,-87.5,3.0
77.0,-82.5,3.0
77.0,-77.5,3.0
77.0,-72.5,5.0
77.0,-67.5,5.0
77.0,-62.5,5
77.0,-57.5,5
77.0,-52.5,5
77.0,-47.5,5
77.0,-32.5,5
77.0,-27.5,5.0
77.0,-22.5,5.0
77.0,-17.5,5.0
77.0,12.5,7.0
77.0,17.5,7.0
77.0,22.5,7.0
77.0,67.5,9.0
77.0,147.5,10.0
77.0,157.5,10.0
78.0,-92.5,3.0
78.0,-87.5,3.0
78.0,-82.5,3.0
78.0,-77.5,3.0
78.0,-72.5,5.0
78.0,-67.5,5.0
78.0,-62.5,5
78.0,-57.5,5
78.0,-52.5,5
78.0,-47.5,5
78.0,-42.5,5
78.0,-37.5,5
78.0,-22.5,5.0
78.0,-17.5,5.0
78.0,12.5,7.0
78.0,17.5,7.0
78.0,22.5,7.0
78.0,102.5,9.0
79.0,-92.5,3.0
79.0,-87.5,3.0
79.0,-82.5,3.0
79.0,-77.5,3.0
79.0,-72.5,3.0
79.0,-67.5,5
79.0,-62.5,5
79.0,-57.5,5
79.0,-52.5,5
79.0,-47.5,5
79.0,-42.5,5
79.0,-37.5,5
79.0,-22.5,5.0
79.0,-17.5,5.0
79.0,12.5,7.0
79.0,17.5,7.0
79.0,22.5,7.0
79.0,92.5,9.0
79.0,97.5,9.0
79.0,102.5,9.0
79.0,107.5,9.0
80.0,-97.5,3.0
80.0,-92.5,3.0
80.0,-87.5,3.0
80.0,-82.5,3.0
80.0,-77.5,3.0
80.0,-72.5,3.0
80.0,-67.5,5.0
80.0,-62.5,5.0
80.0,-57.5,5
80.0,-52.5,5
80.0,-47.5,5
80.0,-42.5,5
80.0,-37.5,5
80.0,-22.5,5.0
80.0,-17.5,5.0
80.0,12.5,7.0
80.0,17.5,7.0
80.0,22.5,7.0
80.0,27.5,7.0
80.0,32.5,7.0
80.0,37.5,9.0
80.0,47.5,9.0
80.0,52.5,9.0
80.0,57.5,9.0
80.0,62.5,9.0
80.0,92.5,9.0
80.0,97.5,9.0
81.0,-97.5,3.0
81.0,-92.5,3.0
81.0,-87.5,3.0
81.0,-82.5,3.0
81.0,-77.5,3.0
81.0,-72.5,3.0
81.0,-67.5,3.0
81.0,-62.5,5.0
81.0,-57.5,5.0
81.0,-52.5,5.0
81.0,-32.5,5.0
81.0,-27.5,5.0
81.0,-22.5,5.0
81.0,-17.5,5.0
81.0,-12.5,5.0
81.0,47.5,9.0
81.0,52.5,9.0
81.0,57.5,9.0
81.0,62.5,9.0
81.0,77.5,9.0
81.0,92.5,9.0
81.0,97.5,9.0
82.0,-92.5,3.0
82.0,-87.5,3.0
82.0,-82.5,3.0
82.0,-77.5,3.0
82.0,-72.5,3.0
82.0,-67.5,3.0
82.0,-62.5,3.0
82.0,-57.5,5.0
82.0,-52.5,5.0
82.0,-47.5,5.0
82.0,-42.5,5.0
82.0,-37.5,5.0
82.0,-32.5,5.0
82.0,-27.5,5.0
82.0,-22.5,5.0
82.0,-17.5,5.0
82.0,57.5,9.0
82.0,62.5,9.0
83.0,-82.5,3.0
83.0,-77.5,3.0
83.0,-72.5,3.0
83.0,-67.5,3.0
83.0,-62.5,3.0
83.0,-47.5,5.0
83.0,-42.5,5.0
83.0,-37.5,5.0
83.0,-32.5,5.0
83.0,-27.5,5.0
83.0,-22.5,5.0
84.0,-37.5,5.0
84.0,-32.5,5.0
